1610612755.0, 0.469, 0.409, 0.765, 6.0, 34.0, 22.0, 8.0, 5.0, 11.0, 24.0, 98.0, 0.0, 1610612737.0, 0.408, 0.357, 0.8, 11.0, 36.0, 20.0, 5.0, 3.0, 14.0, 20.0, 96.0, 1.0, 1
1610612754.0, 0.489, 0.303, 0.813, 8.0, 32.0, 23.0, 8.0, 4.0, 10.0, 18.0, 111.0, 0.0, 1610612737.0, 0.512, 0.485, 0.833, 7.0, 34.0, 24.0, 4.0, 8.0, 13.0, 15.0, 114.0, 1.0, 2
1610612752.0, 0.439, 0.379, 0.727, 8.0, 42.0, 20.0, 4.0, 3.0, 10.0, 17.0, 99.0, 0.0, 1610612737.0, 0.355, 0.243, 0.75, 13.0, 39.0, 18.0, 8.0, 6.0, 6.0, 17.0, 90.0, 1.0, 1
1610612763.0, 0.407, 0.316, 0.737, 10.0, 26.0, 27.0, 8.0, 7.0, 13.0, 19.0, 100.0, 0.0, 1610612737.0, 0.584, 0.481, 0.714, 9.0, 40.0, 33.0, 8.0, 5.0, 12.0, 15.0, 132.0, 1.0, 2
1610612759.0, 0.43, 0.364, 0.8, 15.0, 29.0, 27.0, 8.0, 4.0, 12.0, 16.0, 106.0, 0.0, 1610612737.0, 0.511, 0.462, 0.917, 8.0, 36.0, 26.0, 10.0, 5.0, 9.0, 11.0, 124.0, 1.0, 2
1610612760.0, 0.402, 0.263, 0.929, 16.0, 34.0, 24.0, 5.0, 5.0, 8.0, 15.0, 101.0, 0.0, 1610612737.0, 0.483, 0.412, 0.938, 8.0, 36.0, 25.0, 6.0, 6.0, 7.0, 16.0, 113.0, 1.0, 2
1610612766.0, 0.422, 0.25, 0.6, 20.0, 31.0, 26.0, 6.0, 2.0, 10.0, 22.0, 105.0, 0.0, 1610612737.0, 0.524, 0.353, 0.81, 8.0, 38.0, 24.0, 6.0, 6.0, 12.0, 22.0, 115.0, 1.0, 2
1610612738.0, 0.44, 0.268, 0.824, 12.0, 30.0, 24.0, 9.0, 2.0, 14.0, 17.0, 99.0, 0.0, 1610612737.0, 0.506, 0.351, 0.833, 6.0, 34.0, 28.0, 9.0, 4.0, 11.0, 17.0, 110.0, 1.0, 2
1610612753.0, 0.453, 0.372, 0.643, 12.0, 29.0, 30.0, 8.0, 5.0, 16.0, 27.0, 111.0, 0.0, 1610612737.0, 0.553, 0.467, 0.656, 9.0, 37.0, 32.0, 10.0, 7.0, 11.0, 17.0, 129.0, 1.0, 2
1610612749.0, 0.452, 0.341, 0.625, 4.0, 26.0, 24.0, 8.0, 3.0, 11.0, 17.0, 100.0, 0.0, 1610612737.0, 0.485, 0.429, 0.846, 15.0, 36.0, 21.0, 6.0, 1.0, 12.0, 19.0, 120.0, 1.0, 2
