TEAM_ID, OFF_RATING, DEF_RATING, NET_RATING, AST_PCT, AST_TOV, AST_RATIO, OREB_PCT, DREB_PCT, REB_PCT, TM_TOV_PCT, EFG_PCT, TS_PCT, USG_PCT, PACE, PACE_PER40, POSS, PIE, HOME, TEAM_ID_O, OFF_RATING_O, DEF_RATING_O, NET_RATING_O, AST_PCT_O, AST_TOV_O, AST_RATIO_O, OREB_PCT_O, DREB_PCT_O, REB_PCT_O, TM_TOV_PCT_O, EFG_PCT_O, TS_PCT_O, USG_PCT_O ,PACE_O, PACE_PER40_O, POSS_O, PIE_O, HOME_O, LABEL
1610612766.0, 101.1, 129.3, -28.3, 0.788, 4.33, 20.9, 0.111, 0.628, 0.34, 6.5, 0.463, 0.505, 1.0, 92.0, 76.67, 92.0, 0.376, 0.0, 1610612738.0, 129.3, 101.1, 28.3, 0.543, 1.92, 18.8, 0.372, 0.889, 0.66, 14.1, 0.602, 0.626, 1.0, 92.0, 76.67, 92.0, 0.624, 1.0, 2
1610612765.0, 90.3, 109.6, -19.3, 0.618, 0.84, 15.1, 0.309, 0.674, 0.469, 24.3, 0.465, 0.498, 1.0, 103.5, 86.25, 103.0, 0.35, 0.0, 1610612738.0, 109.6, 90.3, 19.3, 0.533, 1.2, 17.2, 0.326, 0.691, 0.531, 19.2, 0.576, 0.598, 1.0, 103.5, 86.25, 104.0, 0.65, 1.0, 2
1610612742.0, 106.2, 110.1, -3.9, 0.676, 2.88, 17.8, 0.182, 0.654, 0.411, 8.2, 0.477, 0.526, 1.0, 98.0, 81.67, 97.0, 0.517, 0.0, 1610612738.0, 110.1, 106.2, 3.9, 0.371, 0.81, 10.1, 0.346, 0.818, 0.589, 16.2, 0.477, 0.549, 1.0, 98.0, 81.67, 99.0, 0.483, 1.0, 2
1610612755.0, 123.7, 117.2, 6.5, 0.659, 2.25, 20.6, 0.333, 0.765, 0.57, 12.9, 0.585, 0.624, 1.0, 93.0, 77.5, 93.0, 0.572, 0.0, 1610612738.0, 117.2, 123.7, -6.5, 0.571, 4.0, 18.7, 0.235, 0.667, 0.43, 6.5, 0.522, 0.553, 1.0, 93.0, 77.5, 93.0, 0.428, 1.0, 1
1610612754.0, 120.8, 114.7, 6.1, 0.659, 2.7, 19.6, 0.204, 0.75, 0.474, 9.9, 0.541, 0.605, 1.0, 101.5, 84.58, 101.0, 0.543, 0.0, 1610612738.0, 114.7, 120.8, -6.1, 0.581, 1.67, 18.3, 0.25, 0.796, 0.526, 14.7, 0.575, 0.605, 1.0, 101.5, 84.58, 102.0, 0.457, 1.0, 1
1610612739.0, 93.6, 118.3, -24.7, 0.5, 1.0, 13.3, 0.426, 0.794, 0.558, 19.1, 0.434, 0.443, 1.0, 93.5, 77.92, 94.0, 0.345, 0.0, 1610612738.0, 118.3, 93.6, 24.7, 0.489, 1.22, 18.1, 0.206, 0.574, 0.442, 19.4, 0.673, 0.675, 1.0, 93.5, 77.92, 93.0, 0.655, 1.0, 2
1610612743.0, 99.0, 113.7, -14.7, 0.462, 1.29, 13.6, 0.375, 0.789, 0.543, 14.6, 0.441, 0.472, 1.0, 95.5, 79.58, 96.0, 0.421, 0.0, 1610612738.0, 113.7, 99.0, 14.7, 0.477, 1.31, 17.1, 0.211, 0.625, 0.457, 16.8, 0.616, 0.631, 1.0, 95.5, 79.58, 95.0, 0.579, 1.0, 2
1610612748.0, 97.9, 117.9, -20.0, 0.588, 1.05, 16.2, 0.213, 0.729, 0.474, 20.0, 0.532, 0.55, 1.0, 95.0, 79.17, 95.0, 0.379, 0.0, 1610612738.0, 117.9, 97.9, 20.0, 0.6, 1.91, 16.8, 0.271, 0.787, 0.526, 11.6, 0.544, 0.602, 1.0, 95.0, 79.17, 95.0, 0.621, 1.0, 2
1610612752.0, 106.1, 114.1, -8.0, 0.429, 0.94, 12.2, 0.273, 0.625, 0.47, 16.3, 0.513, 0.564, 1.0, 98.5, 82.08, 98.0, 0.463, 0.0, 1610612738.0, 114.1, 106.1, 8.0, 0.61, 1.79, 17.6, 0.375, 0.727, 0.53, 14.1, 0.522, 0.55, 1.0, 98.5, 82.08, 99.0, 0.537, 1.0, 2
1610612738.0, 103.9, 107.7, -3.8, 0.39, 0.84, 11.7, 0.321, 0.667, 0.486, 18.4, 0.489, 0.523, 1.0, 103.5, 86.25, 103.0, 0.47, 0.0, 1610612751.0, 107.7, 103.9, 3.8, 0.698, 1.5, 20.2, 0.333, 0.679, 0.514, 19.2, 0.554, 0.567, 1.0, 103.5, 86.25, 104.0, 0.53, 1.0, 2
1610612738.0, 118.6, 108.9, 9.7, 0.535, 1.64, 15.9, 0.4, 0.727, 0.564, 13.7, 0.51, 0.562, 1.0, 101.5, 84.58, 102.0, 0.579, 0.0, 1610612751.0, 108.9, 118.6, -9.7, 0.8, 1.88, 21.7, 0.273, 0.6, 0.436, 16.8, 0.561, 0.559, 1.0, 101.5, 84.58, 101.0, 0.421, 1.0, 1
1610612758.0, 112.1, 114.4, -2.4, 0.757, 1.65, 21.4, 0.333, 0.617, 0.478, 18.7, 0.582, 0.596, 1.0, 90.5, 75.42, 91.0, 0.493, 0.0, 1610612738.0, 114.4, 112.1, 2.4, 0.526, 1.67, 15.7, 0.383, 0.667, 0.522, 13.3, 0.488, 0.541, 1.0, 90.5, 75.42, 90.0, 0.507, 1.0, 2
1610612743.0, 98.0, 93.9, 4.1, 0.615, 1.33, 17.7, 0.314, 0.82, 0.564, 18.4, 0.483, 0.512, 1.0, 98.0, 81.67, 98.0, 0.513, 0.0, 1610612738.0, 93.9, 98.0, -4.1, 0.636, 1.62, 16.8, 0.18, 0.686, 0.436, 13.3, 0.451, 0.505, 1.0, 98.0, 81.67, 98.0, 0.487, 1.0, 1
1610612746.0, 100.0, 97.2, 2.8, 0.667, 1.13, 17.4, 0.321, 0.625, 0.483, 21.5, 0.511, 0.535, 1.0, 96.91, 80.75, 107.0, 0.55, 0.0, 1610612738.0, 97.2, 100.0, -2.8, 0.634, 1.44, 16.9, 0.375, 0.679, 0.517, 16.8, 0.452, 0.472, 1.0, 96.91, 80.75, 107.0, 0.45, 1.0, 1
1610612756.0, 85.9, 98.0, -12.2, 0.667, 1.16, 17.1, 0.16, 0.722, 0.452, 19.2, 0.463, 0.487, 1.0, 100.0, 83.33, 99.0, 0.443, 0.0, 1610612738.0, 98.0, 85.9, 12.2, 0.595, 1.29, 16.2, 0.278, 0.84, 0.548, 16.8, 0.483, 0.513, 1.0, 100.0, 83.33, 101.0, 0.557, 1.0, 2
1610612758.0, 104.2, 103.1, 1.0, 0.579, 1.83, 17.1, 0.245, 0.74, 0.485, 12.5, 0.506, 0.53, 1.0, 96.0, 80.0, 96.0, 0.472, 0.0, 1610612738.0, 103.1, 104.2, -1.0, 0.765, 1.73, 19.5, 0.26, 0.755, 0.515, 15.6, 0.476, 0.535, 1.0, 96.0, 80.0, 96.0, 0.528, 1.0, 1
1610612744.0, 95.2, 101.0, -5.7, 0.5, 0.85, 12.7, 0.315, 0.78, 0.558, 19.0, 0.445, 0.516, 1.0, 104.5, 87.08, 105.0, 0.48, 0.0, 1610612738.0, 101.0, 95.2, 5.7, 0.649, 1.71, 17.3, 0.22, 0.685, 0.442, 13.5, 0.478, 0.519, 1.0, 104.5, 87.08, 104.0, 0.52, 1.0, 2
1610612764.0, 124.3, 129.6, -5.3, 0.56, 3.11, 19.3, 0.191, 0.667, 0.432, 8.4, 0.578, 0.616, 1.0, 107.5, 89.58, 107.0, 0.472, 0.0, 1610612738.0, 129.6, 124.3, 5.3, 0.653, 2.67, 20.9, 0.333, 0.809, 0.568, 11.1, 0.594, 0.644, 1.0, 107.5, 89.58, 108.0, 0.528, 1.0, 2
1610612742.0, 114.0, 126.1, -12.1, 0.595, 2.75, 16.8, 0.339, 0.729, 0.519, 8.6, 0.478, 0.523, 1.0, 92.5, 77.08, 93.0, 0.438, 0.0, 1610612738.0, 126.1, 114.0, 12.1, 0.61, 2.78, 19.1, 0.271, 0.661, 0.481, 9.8, 0.564, 0.598, 1.0, 92.5, 77.08, 92.0, 0.562, 1.0, 2
1610612759.0, 108.5, 128.6, -20.1, 0.615, 1.6, 15.9, 0.365, 0.816, 0.563, 14.2, 0.465, 0.512, 1.0, 105.5, 87.92, 106.0, 0.389, 0.0, 1610612738.0, 128.6, 108.5, 20.1, 0.583, 3.11, 19.5, 0.184, 0.635, 0.438, 8.6, 0.585, 0.635, 1.0, 105.5, 87.92, 105.0, 0.611, 1.0, 2
1610612766.0, 83.7, 103.8, -20.2, 0.636, 1.0, 15.3, 0.232, 0.768, 0.5, 20.2, 0.419, 0.457, 1.0, 104.0, 86.67, 104.0, 0.374, 0.0, 1610612738.0, 103.8, 83.7, 20.2, 0.725, 2.23, 20.0, 0.232, 0.768, 0.5, 12.5, 0.484, 0.524, 1.0, 104.0, 86.67, 104.0, 0.626, 1.0, 2
1610612739.0, 109.7, 115.5, -5.8, 0.55, 2.44, 16.2, 0.236, 0.868, 0.495, 8.7, 0.489, 0.54, 1.0, 103.0, 85.83, 103.0, 0.443, 0.0, 1610612738.0, 115.5, 109.7, 5.8, 0.5, 1.71, 18.5, 0.132, 0.764, 0.505, 13.6, 0.635, 0.65, 1.0, 103.0, 85.83, 103.0, 0.557, 1.0, 2
1610612752.0, 104.1, 107.2, -3.1, 0.595, 1.69, 16.0, 0.3, 0.902, 0.545, 13.3, 0.473, 0.499, 1.0, 97.5, 81.25, 98.0, 0.433, 0.0, 1610612738.0, 107.2, 104.1, 3.1, 0.636, 1.5, 17.2, 0.098, 0.7, 0.455, 14.4, 0.52, 0.599, 1.0, 97.5, 81.25, 97.0, 0.567, 1.0, 2
1610612749.0, 102.9, 114.9, -11.9, 0.553, 1.4, 16.3, 0.143, 0.796, 0.485, 14.7, 0.549, 0.567, 1.0, 101.5, 84.58, 102.0, 0.447, 0.0, 1610612738.0, 114.9, 102.9, 11.9, 0.61, 2.5, 18.3, 0.204, 0.857, 0.515, 9.9, 0.538, 0.573, 1.0, 101.5, 84.58, 101.0, 0.553, 1.0, 2
1610612752.0, 94.1, 115.7, -21.6, 0.484, 0.63, 11.0, 0.393, 0.707, 0.553, 23.8, 0.421, 0.49, 1.0, 101.5, 84.58, 101.0, 0.363, 0.0, 1610612738.0, 115.7, 94.1, 21.6, 0.571, 1.85, 16.8, 0.293, 0.607, 0.447, 12.7, 0.532, 0.558, 1.0, 101.5, 84.58, 102.0, 0.637, 1.0, 2
1610612761.0, 101.9, 106.7, -4.7, 0.595, 0.96, 16.9, 0.14, 0.647, 0.45, 22.1, 0.59, 0.62, 1.0, 104.5, 87.08, 104.0, 0.463, 0.0, 1610612738.0, 106.7, 101.9, 4.7, 0.5, 2.1, 14.3, 0.353, 0.86, 0.55, 9.5, 0.445, 0.483, 1.0, 104.5, 87.08, 105.0, 0.537, 1.0, 2
1610612755.0, 103.9, 90.3, 13.6, 0.649, 1.41, 16.9, 0.346, 0.773, 0.585, 16.5, 0.476, 0.531, 1.0, 103.0, 85.83, 103.0, 0.681, 0.0, 1610612738.0, 90.3, 103.9, -13.6, 0.545, 1.64, 13.4, 0.227, 0.654, 0.415, 10.7, 0.406, 0.443, 1.0, 103.0, 85.83, 103.0, 0.319, 1.0, 1
1610612752.0, 110.4, 89.6, 20.8, 0.415, 1.7, 14.2, 0.174, 0.712, 0.491, 10.4, 0.535, 0.573, 1.0, 96.0, 80.0, 96.0, 0.635, 0.0, 1610612739.0, 89.6, 110.4, -20.8, 0.469, 1.5, 11.9, 0.288, 0.826, 0.509, 10.4, 0.399, 0.424, 1.0, 96.0, 80.0, 96.0, 0.365, 1.0, 1
1610612739.0, 114.9, 116.8, -2.0, 0.675, 1.0, 19.7, 0.324, 0.825, 0.595, 26.7, 0.651, 0.698, 1.0, 101.0, 84.17, 101.0, 0.488, 0.0, 1610612741.0, 116.8, 114.9, 2.0, 0.521, 2.08, 19.0, 0.175, 0.676, 0.405, 11.9, 0.603, 0.624, 1.0, 101.0, 84.17, 101.0, 0.512, 1.0, 2
1610612763.0, 109.7, 106.9, 2.8, 0.711, 2.67, 22.6, 0.191, 0.673, 0.451, 11.7, 0.556, 0.578, 1.0, 102.5, 85.42, 103.0, 0.59, 0.0, 1610612739.0, 106.9, 109.7, -2.8, 0.439, 1.2, 13.2, 0.327, 0.809, 0.549, 14.7, 0.495, 0.527, 1.0, 102.5, 85.42, 102.0, 0.41, 1.0, 1
1610612746.0, 129.3, 104.0, 25.3, 0.592, 2.64, 20.2, 0.347, 0.736, 0.549, 11.1, 0.601, 0.62, 1.0, 99.0, 82.5, 99.0, 0.628, 0.0, 1610612739.0, 104.0, 129.3, -25.3, 0.658, 1.92, 18.4, 0.264, 0.653, 0.451, 13.1, 0.495, 0.528, 1.0, 99.0, 82.5, 99.0, 0.372, 1.0, 1
1610612747.0, 129.3, 99.0, 30.3, 0.688, 3.67, 23.2, 0.256, 0.673, 0.484, 9.1, 0.608, 0.638, 1.0, 99.5, 82.92, 99.0, 0.674, 0.0, 1610612739.0, 99.0, 129.3, -30.3, 0.553, 1.05, 15.4, 0.327, 0.744, 0.516, 20.0, 0.488, 0.518, 1.0, 99.5, 82.92, 100.0, 0.326, 1.0, 1
1610612743.0, 108.4, 114.4, -6.0, 0.561, 4.6, 17.6, 0.232, 0.696, 0.441, 5.3, 0.474, 0.5, 1.0, 96.0, 80.0, 95.0, 0.475, 0.0, 1610612739.0, 114.4, 108.4, 6.0, 0.5, 1.47, 16.7, 0.304, 0.768, 0.559, 15.5, 0.562, 0.586, 1.0, 96.0, 80.0, 97.0, 0.525, 1.0, 2
1610612765.0, 109.8, 112.7, -2.9, 0.417, 1.25, 14.2, 0.404, 0.644, 0.515, 15.7, 0.52, 0.533, 1.0, 92.38, 76.98, 102.0, 0.45, 0.0, 1610612739.0, 112.7, 109.8, 2.9, 0.5, 1.6, 17.3, 0.356, 0.596, 0.485, 14.7, 0.555, 0.576, 1.0, 92.38, 76.98, 102.0, 0.55, 1.0, 2
1610612765.0, 118.6, 115.3, 3.3, 0.619, 2.89, 19.2, 0.216, 0.705, 0.442, 9.3, 0.533, 0.574, 1.0, 97.5, 81.25, 97.0, 0.495, 0.0, 1610612739.0, 115.3, 118.6, -3.3, 0.69, 1.71, 21.0, 0.295, 0.784, 0.558, 17.3, 0.576, 0.614, 1.0, 97.5, 81.25, 98.0, 0.505, 1.0, 1
1610612750.0, 116.8, 103.0, 13.8, 0.681, 1.88, 21.4, 0.353, 0.696, 0.515, 16.8, 0.568, 0.586, 1.0, 100.5, 83.75, 101.0, 0.592, 0.0, 1610612739.0, 103.0, 116.8, -13.8, 0.375, 0.75, 11.8, 0.304, 0.647, 0.485, 20.0, 0.524, 0.558, 1.0, 100.5, 83.75, 100.0, 0.408, 1.0, 1
1610612760.0, 122.2, 108.2, 14.1, 0.558, 2.0, 16.7, 0.393, 0.783, 0.569, 12.1, 0.521, 0.563, 1.0, 98.5, 82.08, 99.0, 0.59, 0.0, 1610612739.0, 108.2, 122.2, -14.1, 0.487, 1.27, 15.0, 0.217, 0.607, 0.431, 15.3, 0.541, 0.573, 1.0, 98.5, 82.08, 98.0, 0.41, 1.0, 1
1610612739.0, 111.6, 114.7, -3.2, 0.634, 1.73, 20.3, 0.25, 0.745, 0.517, 15.8, 0.586, 0.608, 1.0, 95.0, 79.17, 95.0, 0.503, 0.0, 1610612766.0, 114.7, 111.6, 3.2, 0.676, 2.27, 19.3, 0.255, 0.75, 0.483, 11.6, 0.536, 0.583, 1.0, 95.0, 79.17, 95.0, 0.497, 1.0, 2
1610612761.0, 123.2, 100.0, 23.2, 0.725, 2.42, 21.3, 0.255, 0.706, 0.49, 12.6, 0.577, 0.616, 1.0, 96.0, 80.0, 95.0, 0.612, 0.0, 1610612739.0, 100.0, 123.2, -23.2, 0.568, 1.4, 16.1, 0.294, 0.745, 0.51, 15.5, 0.483, 0.516, 1.0, 96.0, 80.0, 97.0, 0.388, 1.0, 1
1610612750.0, 84.6, 90.4, -5.8, 0.515, 0.94, 12.5, 0.266, 0.56, 0.395, 17.3, 0.398, 0.434, 1.0, 104.0, 86.67, 104.0, 0.416, 0.0, 1610612739.0, 90.4, 84.6, 5.8, 0.406, 0.45, 9.6, 0.44, 0.734, 0.605, 27.9, 0.442, 0.506, 1.0, 104.0, 86.67, 104.0, 0.584, 1.0, 2
1610612763.0, 105.9, 115.2, -9.2, 0.705, 4.43, 21.7, 0.233, 0.655, 0.435, 6.9, 0.5, 0.509, 1.0, 100.0, 83.33, 101.0, 0.484, 0.0, 1610612739.0, 115.2, 105.9, 9.2, 0.65, 1.63, 18.0, 0.345, 0.767, 0.565, 16.2, 0.527, 0.558, 1.0, 100.0, 83.33, 99.0, 0.516, 1.0, 2
1610612739.0, 108.7, 107.7, 1.0, 0.625, 1.0, 19.0, 0.459, 0.719, 0.617, 27.2, 0.588, 0.614, 1.0, 91.5, 76.25, 92.0, 0.556, 0.0, 1610612766.0, 107.7, 108.7, -1.0, 0.676, 2.78, 18.8, 0.281, 0.541, 0.383, 9.9, 0.478, 0.495, 1.0, 91.5, 76.25, 91.0, 0.444, 1.0, 1
1610612761.0, 133.0, 114.1, 18.9, 0.596, 4.43, 23.1, 0.179, 0.771, 0.506, 7.0, 0.674, 0.689, 1.0, 99.5, 82.92, 100.0, 0.57, 0.0, 1610612739.0, 114.1, 133.0, -18.9, 0.682, 2.73, 21.7, 0.229, 0.821, 0.494, 11.1, 0.556, 0.58, 1.0, 99.5, 82.92, 99.0, 0.43, 1.0, 1
1610612749.0, 123.8, 105.9, 17.9, 0.565, 2.17, 19.3, 0.195, 0.68, 0.462, 11.9, 0.624, 0.648, 1.0, 101.5, 84.58, 101.0, 0.573, 0.0, 1610612739.0, 105.9, 123.8, -17.9, 0.659, 1.5, 19.1, 0.32, 0.805, 0.538, 17.6, 0.539, 0.559, 1.0, 101.5, 84.58, 102.0, 0.427, 1.0, 1
1610612759.0, 99.1, 108.3, -9.2, 0.452, 1.58, 14.8, 0.106, 0.727, 0.441, 10.9, 0.517, 0.562, 1.0, 98.72, 82.26, 110.0, 0.509, 0.0, 1610612739.0, 108.3, 99.1, 9.2, 0.5, 1.16, 15.1, 0.273, 0.894, 0.559, 17.6, 0.536, 0.558, 1.0, 98.72, 82.26, 108.0, 0.491, 1.0, 2
1610612745.0, 122.1, 118.3, 3.8, 0.419, 1.38, 14.5, 0.318, 0.636, 0.477, 13.7, 0.592, 0.626, 1.0, 94.0, 78.33, 95.0, 0.51, 0.0, 1610612739.0, 118.3, 122.1, -3.8, 0.63, 1.71, 20.9, 0.364, 0.682, 0.523, 18.3, 0.59, 0.594, 1.0, 94.0, 78.33, 93.0, 0.49, 1.0, 1
1610612755.0, 138.2, 94.0, 44.2, 0.754, 5.38, 28.5, 0.306, 0.683, 0.545, 7.8, 0.694, 0.704, 1.0, 101.0, 84.17, 102.0, 0.79, 0.0, 1610612739.0, 94.0, 138.2, -44.2, 0.556, 1.11, 14.1, 0.317, 0.694, 0.455, 18.0, 0.422, 0.454, 1.0, 101.0, 84.17, 100.0, 0.21, 1.0, 1
1610612753.0, 98.9, 92.6, 6.4, 0.594, 1.12, 14.8, 0.308, 0.74, 0.52, 18.1, 0.445, 0.505, 1.0, 94.0, 78.33, 94.0, 0.526, 0.0, 1610612739.0, 92.6, 98.9, -6.4, 0.629, 1.22, 17.3, 0.26, 0.692, 0.48, 19.1, 0.482, 0.498, 1.0, 94.0, 78.33, 94.0, 0.474, 1.0, 1
1610612765.0, 132.3, 100.0, 32.3, 0.647, 3.0, 23.1, 0.333, 0.704, 0.535, 11.5, 0.638, 0.642, 1.0, 95.0, 79.17, 96.0, 0.663, 0.0, 1610612739.0, 100.0, 132.3, -32.3, 0.421, 1.14, 12.7, 0.296, 0.667, 0.465, 14.9, 0.467, 0.489, 1.0, 95.0, 79.17, 94.0, 0.337, 1.0, 1
1610612749.0, 119.0, 110.0, 9.0, 0.622, 2.15, 20.1, 0.229, 0.804, 0.511, 13.0, 0.58, 0.606, 1.0, 100.0, 83.33, 100.0, 0.545, 0.0, 1610612739.0, 110.0, 119.0, -9.0, 0.727, 2.13, 23.0, 0.196, 0.771, 0.489, 15.0, 0.597, 0.595, 1.0, 100.0, 83.33, 100.0, 0.455, 1.0, 1
1610612753.0, 111.5, 100.0, 11.5, 0.511, 2.09, 17.1, 0.204, 0.682, 0.43, 10.6, 0.548, 0.577, 1.0, 104.0, 86.67, 104.0, 0.545, 0.0, 1610612739.0, 100.0, 111.5, -11.5, 0.541, 0.8, 14.7, 0.318, 0.796, 0.57, 24.0, 0.525, 0.573, 1.0, 104.0, 86.67, 104.0, 0.455, 1.0, 1
1610612739.0, 111.6, 113.7, -2.1, 0.6, 2.0, 17.3, 0.362, 0.7, 0.519, 12.6, 0.495, 0.516, 1.0, 95.0, 79.17, 95.0, 0.449, 0.0, 1610612751.0, 113.7, 111.6, 2.1, 0.659, 2.9, 21.0, 0.3, 0.638, 0.481, 10.5, 0.527, 0.546, 1.0, 95.0, 79.17, 95.0, 0.551, 1.0, 2
1610612757.0, 107.2, 112.2, -5.0, 0.538, 2.1, 16.8, 0.137, 0.667, 0.402, 10.3, 0.529, 0.553, 1.0, 97.5, 81.25, 97.0, 0.457, 0.0, 1610612739.0, 112.2, 107.2, 5.0, 0.514, 1.46, 14.3, 0.333, 0.863, 0.598, 13.3, 0.483, 0.544, 1.0, 97.5, 81.25, 98.0, 0.543, 1.0, 2
1610612742.0, 150.5, 105.2, 45.3, 0.534, 6.2, 22.1, 0.326, 0.804, 0.585, 5.3, 0.68, 0.688, 1.0, 95.5, 79.58, 95.0, 0.663, 0.0, 1610612739.0, 105.2, 150.5, -45.3, 0.622, 2.3, 18.2, 0.196, 0.674, 0.415, 10.4, 0.5, 0.54, 1.0, 95.5, 79.58, 96.0, 0.337, 1.0, 1
1610612748.0, 121.6, 98.0, 23.5, 0.61, 1.04, 17.8, 0.405, 0.745, 0.591, 23.5, 0.647, 0.677, 1.0, 102.0, 85.0, 102.0, 0.615, 0.0, 1610612739.0, 98.0, 121.6, -23.5, 0.514, 1.0, 14.4, 0.255, 0.595, 0.409, 18.6, 0.494, 0.532, 1.0, 102.0, 85.0, 102.0, 0.385, 1.0, 1
1610612752.0, 128.1, 109.4, 18.8, 0.386, 2.43, 12.4, 0.441, 0.674, 0.543, 7.3, 0.49, 0.542, 1.0, 96.0, 80.0, 96.0, 0.613, 0.0, 1610612739.0, 109.4, 128.1, -18.8, 0.5, 0.9, 14.2, 0.326, 0.559, 0.457, 20.8, 0.586, 0.589, 1.0, 96.0, 80.0, 96.0, 0.387, 1.0, 1
1610612755.0, 112.9, 93.1, 19.7, 0.717, 2.36, 23.8, 0.125, 0.724, 0.48, 13.9, 0.601, 0.623, 1.0, 101.5, 84.58, 101.0, 0.664, 0.0, 1610612739.0, 93.1, 112.9, -19.7, 0.412, 0.93, 10.8, 0.276, 0.875, 0.52, 14.7, 0.411, 0.472, 1.0, 101.5, 84.58, 102.0, 0.336, 1.0, 1
1610612748.0, 109.1, 99.0, 10.1, 0.721, 1.63, 23.2, 0.189, 0.745, 0.511, 19.2, 0.62, 0.644, 1.0, 98.5, 82.08, 99.0, 0.593, 0.0, 1610612739.0, 99.0, 109.1, -10.1, 0.5, 1.0, 13.8, 0.255, 0.811, 0.489, 18.4, 0.471, 0.515, 1.0, 98.5, 82.08, 98.0, 0.407, 1.0, 1
1610612755.0, 102.1, 99.0, 3.1, 0.6, 1.71, 18.1, 0.275, 0.72, 0.495, 14.6, 0.494, 0.517, 1.0, 97.0, 80.83, 96.0, 0.521, 0.0, 1610612739.0, 99.0, 102.1, -3.1, 0.342, 0.93, 10.7, 0.28, 0.725, 0.505, 14.3, 0.471, 0.512, 1.0, 97.0, 80.83, 98.0, 0.479, 1.0, 1
1610612752.0, 87.9, 110.2, -22.3, 0.613, 0.9, 13.9, 0.383, 0.771, 0.556, 21.2, 0.413, 0.448, 1.0, 98.5, 82.08, 99.0, 0.352, 0.0, 1610612739.0, 110.2, 87.9, 22.3, 0.556, 1.43, 15.4, 0.229, 0.617, 0.444, 14.3, 0.488, 0.565, 1.0, 98.5, 82.08, 98.0, 0.648, 1.0, 2
1610612764.0, 102.0, 115.3, -13.3, 0.578, 1.37, 18.1, 0.396, 0.627, 0.51, 19.4, 0.505, 0.507, 1.0, 98.0, 81.67, 98.0, 0.429, 0.0, 1610612739.0, 115.3, 102.0, 13.3, 0.439, 1.38, 13.5, 0.373, 0.604, 0.49, 13.3, 0.489, 0.55, 1.0, 98.0, 81.67, 98.0, 0.571, 1.0, 2
1610612742.0, 133.7, 112.1, 21.6, 0.68, 2.43, 23.0, 0.356, 0.7, 0.552, 14.3, 0.638, 0.657, 1.0, 98.5, 82.08, 98.0, 0.594, 0.0, 1610612739.0, 112.1, 133.7, -21.6, 0.615, 2.67, 17.3, 0.3, 0.644, 0.448, 9.1, 0.5, 0.525, 1.0, 98.5, 82.08, 99.0, 0.406, 1.0, 1
1610612754.0, 96.2, 89.6, 6.6, 0.513, 1.43, 14.4, 0.276, 0.831, 0.556, 13.2, 0.432, 0.485, 1.0, 106.0, 88.33, 106.0, 0.558, 0.0, 1610612739.0, 89.6, 96.2, -6.6, 0.625, 1.25, 14.9, 0.169, 0.724, 0.444, 15.1, 0.431, 0.485, 1.0, 106.0, 88.33, 106.0, 0.442, 1.0, 1
1610612739.0, 120.6, 113.3, 7.4, 0.61, 1.32, 18.4, 0.366, 0.741, 0.579, 19.6, 0.59, 0.638, 1.0, 97.5, 81.25, 97.0, 0.556, 0.0, 1610612741.0, 113.3, 120.6, -7.4, 0.641, 3.57, 18.9, 0.259, 0.634, 0.421, 7.1, 0.511, 0.554, 1.0, 97.5, 81.25, 98.0, 0.444, 1.0, 1
1610612749.0, 122.9, 105.7, 17.2, 0.604, 2.42, 20.2, 0.208, 0.786, 0.519, 11.4, 0.614, 0.629, 1.0, 105.5, 87.92, 105.0, 0.614, 0.0, 1610612739.0, 105.7, 122.9, -17.2, 0.422, 1.58, 13.9, 0.214, 0.792, 0.481, 11.3, 0.51, 0.532, 1.0, 105.5, 87.92, 106.0, 0.386, 1.0, 1
1610612754.0, 100.0, 111.1, -11.1, 0.59, 1.35, 17.3, 0.24, 0.674, 0.448, 17.2, 0.506, 0.534, 1.0, 99.0, 82.5, 99.0, 0.424, 0.0, 1610612739.0, 111.1, 100.0, 11.1, 0.575, 1.21, 17.1, 0.326, 0.76, 0.552, 19.2, 0.569, 0.593, 1.0, 99.0, 82.5, 99.0, 0.576, 1.0, 2
1610612753.0, 94.0, 85.0, 9.0, 0.649, 1.85, 18.3, 0.167, 0.776, 0.482, 13.0, 0.483, 0.498, 1.0, 100.0, 83.33, 100.0, 0.546, 0.0, 1610612739.0, 85.0, 94.0, -9.0, 0.606, 1.25, 15.3, 0.224, 0.833, 0.518, 16.0, 0.426, 0.449, 1.0, 100.0, 83.33, 100.0, 0.454, 1.0, 1
1610612740.0, 117.8, 108.4, 9.3, 0.571, 1.41, 17.2, 0.208, 0.65, 0.454, 15.9, 0.597, 0.639, 1.0, 107.0, 89.17, 107.0, 0.542, 0.0, 1610612763.0, 108.4, 117.8, -9.3, 0.565, 1.86, 17.1, 0.35, 0.792, 0.546, 13.1, 0.49, 0.517, 1.0, 107.0, 89.17, 107.0, 0.458, 1.0, 1
1610612740.0, 118.2, 122.0, -3.8, 0.696, 1.52, 20.7, 0.37, 0.765, 0.577, 19.1, 0.622, 0.638, 1.0, 109.5, 91.25, 110.0, 0.523, 0.0, 1610612746.0, 122.0, 118.2, 3.8, 0.478, 1.83, 15.3, 0.235, 0.63, 0.423, 11.0, 0.548, 0.604, 1.0, 109.5, 91.25, 109.0, 0.477, 1.0, 2
