1610612751.0, 113.6, 103.8, 9.7, 0.791, 2.13, 23.7, 0.167, 0.745, 0.476, 15.5, 0.614, 0.627, 1.0, 103.5, 86.25, 103.0, 0.537, 0.0, 1610612737.0, 103.8, 113.6, -9.7, 0.561, 1.64, 16.7, 0.255, 0.833, 0.524, 13.5, 0.505, 0.537, 1.0, 103.5, 86.25, 104.0, 0.463, 1.0, 1
1610612764.0, 116.8, 122.9, -6.1, 0.659, 2.25, 20.4, 0.222, 0.667, 0.444, 12.6, 0.552, 0.597, 1.0, 95.5, 79.58, 95.0, 0.449, 0.0, 1610612737.0, 122.9, 116.8, 6.1, 0.632, 2.18, 18.4, 0.333, 0.778, 0.556, 11.5, 0.536, 0.616, 1.0, 95.5, 79.58, 96.0, 0.551, 1.0, 2
1610612755.0, 122.0, 94.9, 27.1, 0.522, 2.0, 18.4, 0.2, 0.613, 0.451, 12.0, 0.605, 0.646, 1.0, 99.5, 82.92, 100.0, 0.649, 0.0, 1610612737.0, 94.9, 122.0, -27.1, 0.667, 1.26, 16.4, 0.387, 0.8, 0.549, 19.2, 0.421, 0.455, 1.0, 99.5, 82.92, 99.0, 0.351, 1.0, 1
1610612764.0, 120.8, 109.9, 10.9, 0.565, 2.89, 18.2, 0.309, 0.864, 0.556, 8.9, 0.53, 0.564, 1.0, 101.0, 84.17, 101.0, 0.521, 0.0, 1610612737.0, 109.9, 120.8, -10.9, 0.542, 2.0, 19.5, 0.136, 0.691, 0.444, 12.9, 0.58, 0.589, 1.0, 101.0, 84.17, 101.0, 0.479, 1.0, 1
1610612740.0, 104.2, 107.4, -3.2, 0.6, 2.4, 18.3, 0.259, 0.638, 0.455, 10.5, 0.489, 0.511, 1.0, 95.0, 79.17, 95.0, 0.494, 0.0, 1610612737.0, 107.4, 104.2, 3.2, 0.525, 1.91, 15.5, 0.362, 0.741, 0.545, 11.6, 0.458, 0.493, 1.0, 95.0, 79.17, 95.0, 0.506, 1.0, 2
1610612765.0, 101.0, 117.3, -16.3, 0.65, 1.86, 18.7, 0.212, 0.667, 0.423, 13.6, 0.489, 0.526, 1.0, 103.5, 86.25, 103.0, 0.421, 0.0, 1610612737.0, 117.3, 101.0, 16.3, 0.522, 1.5, 17.2, 0.333, 0.788, 0.577, 15.4, 0.578, 0.615, 1.0, 103.5, 86.25, 104.0, 0.579, 1.0, 2
1610612739.0, 104.1, 97.9, 6.2, 0.622, 2.3, 17.2, 0.268, 0.683, 0.487, 10.3, 0.455, 0.501, 1.0, 97.0, 80.83, 97.0, 0.585, 0.0, 1610612737.0, 97.9, 104.1, -6.2, 0.526, 2.22, 14.9, 0.317, 0.732, 0.513, 9.3, 0.434, 0.45, 1.0, 97.0, 80.83, 97.0, 0.415, 1.0, 1
1610612742.0, 83.7, 108.7, -25.0, 0.516, 1.07, 12.3, 0.19, 0.84, 0.478, 14.4, 0.403, 0.441, 1.0, 104.0, 86.67, 104.0, 0.307, 0.0, 1610612737.0, 108.7, 83.7, 25.0, 0.689, 2.38, 21.8, 0.16, 0.81, 0.522, 12.5, 0.559, 0.577, 1.0, 104.0, 86.67, 104.0, 0.693, 1.0, 2
1610612741.0, 121.7, 126.7, -4.9, 0.705, 5.17, 23.7, 0.244, 0.565, 0.407, 6.5, 0.575, 0.598, 1.0, 91.0, 75.83, 92.0, 0.472, 0.0, 1610612738.0, 126.7, 121.7, 4.9, 0.614, 2.45, 19.8, 0.435, 0.756, 0.593, 12.2, 0.539, 0.58, 1.0, 91.0, 75.83, 90.0, 0.528, 1.0, 2
1610612755.0, 113.3, 101.0, 12.2, 0.684, 2.6, 19.7, 0.17, 0.778, 0.467, 10.2, 0.529, 0.578, 1.0, 98.0, 81.67, 98.0, 0.575, 0.0, 1610612738.0, 101.0, 113.3, -12.2, 0.541, 1.0, 15.9, 0.222, 0.83, 0.533, 20.4, 0.545, 0.576, 1.0, 98.0, 81.67, 98.0, 0.425, 1.0, 1
1610612754.0, 109.9, 130.8, -20.9, 0.675, 2.25, 20.2, 0.375, 0.675, 0.511, 13.2, 0.506, 0.527, 1.0, 91.0, 75.83, 91.0, 0.422, 0.0, 1610612738.0, 130.8, 109.9, 20.9, 0.575, 1.77, 18.4, 0.325, 0.625, 0.489, 14.3, 0.628, 0.669, 1.0, 91.0, 75.83, 91.0, 0.578, 1.0, 2
1610612754.0, 91.6, 93.5, -1.9, 0.611, 1.1, 15.3, 0.288, 0.745, 0.509, 18.7, 0.441, 0.483, 1.0, 97.36, 81.13, 107.0, 0.477, 0.0, 1610612738.0, 93.5, 91.6, 1.9, 0.486, 0.85, 12.4, 0.255, 0.712, 0.491, 18.5, 0.443, 0.503, 1.0, 97.36, 81.13, 108.0, 0.523, 1.0, 2
1610612752.0, 88.2, 115.1, -26.9, 0.448, 0.93, 11.5, 0.296, 0.714, 0.479, 16.5, 0.437, 0.438, 1.0, 85.5, 71.25, 85.0, 0.291, 0.0, 1610612738.0, 115.1, 88.2, 26.9, 0.722, 2.17, 21.4, 0.286, 0.704, 0.521, 14.0, 0.553, 0.593, 1.0, 85.5, 71.25, 86.0, 0.709, 1.0, 2
