TEAM_ID, FGA ,FG_PCT, FG3A, FG3_PCT, FTA, FT_PCT, OREB, DREB, AST, STL, BLK, TO, PF, PTS, HOME, TEAM_ID_O, FGA_O, FG_PCT_O, FG3A_O, FG3_PCT_O, FTA_O, FT_PCT_O, OREB_O, DREB_O, AST_O ,STL_O, BLK_O, TO_O, PF_O, PTS_O, HOME_O, LABEL
1610612754.0, 83.0, 0.554, 27.0, 0.481, 33.0, 0.727, 10.0, 29.0, 35.0, 13.0, 3.0, 16.0, 17.0, 129.0, 0.0, 1610612737.0, 89.0, 0.506, 36.0, 0.472, 18.0, 0.778, 11.0, 30.0, 33.0, 8.0, 6.0, 19.0, 24.0, 121.0, 1.0, 1
1610612765.0, 83.0, 0.41, 29.0, 0.345, 27.0, 0.63, 5.0, 36.0, 21.0, 6.0, 9.0, 16.0, 25.0, 95.0, 0.0, 1610612737.0, 91.0, 0.396, 23.0, 0.261, 25.0, 0.8, 15.0, 39.0, 24.0, 9.0, 9.0, 16.0, 25.0, 98.0, 1.0, 2
1610612752.0, 84.0, 0.488, 27.0, 0.296, 24.0, 0.708, 4.0, 31.0, 20.0, 8.0, 3.0, 12.0, 22.0, 107.0, 0.0, 1610612737.0, 91.0, 0.473, 29.0, 0.345, 24.0, 0.75, 15.0, 39.0, 29.0, 4.0, 1.0, 16.0, 18.0, 114.0, 1.0, 2
1610612764.0, 83.0, 0.434, 40.0, 0.325, 36.0, 0.694, 9.0, 28.0, 26.0, 14.0, 1.0, 15.0, 32.0, 110.0, 0.0, 1610612737.0, 79.0, 0.468, 32.0, 0.375, 39.0, 0.821, 13.0, 36.0, 23.0, 4.0, 5.0, 23.0, 29.0, 118.0, 1.0, 2
1610612751.0, 88.0, 0.557, 40.0, 0.4, 33.0, 0.909, 10.0, 29.0, 34.0, 12.0, 3.0, 13.0, 21.0, 144.0, 0.0, 1610612737.0, 85.0, 0.553, 29.0, 0.483, 25.0, 0.76, 8.0, 25.0, 38.0, 9.0, 5.0, 14.0, 22.0, 127.0, 1.0, 1
1610612738.0, 95.0, 0.484, 39.0, 0.487, 20.0, 0.9, 13.0, 34.0, 28.0, 15.0, 9.0, 21.0, 21.0, 129.0, 0.0, 1610612737.0, 86.0, 0.419, 38.0, 0.421, 32.0, 0.625, 16.0, 28.0, 27.0, 10.0, 5.0, 24.0, 19.0, 108.0, 1.0, 1
1610612742.0, 75.0, 0.467, 34.0, 0.353, 43.0, 0.744, 4.0, 32.0, 22.0, 13.0, 5.0, 14.0, 16.0, 114.0, 0.0, 1610612737.0, 93.0, 0.462, 33.0, 0.333, 14.0, 0.714, 16.0, 28.0, 21.0, 7.0, 2.0, 21.0, 30.0, 107.0, 1.0, 1
1610612743.0, 97.0, 0.371, 36.0, 0.25, 21.0, 0.81, 11.0, 37.0, 28.0, 11.0, 4.0, 15.0, 16.0, 98.0, 0.0, 1610612737.0, 93.0, 0.43, 42.0, 0.357, 16.0, 0.688, 9.0, 42.0, 33.0, 9.0, 11.0, 18.0, 23.0, 106.0, 1.0, 2
1610612764.0, 95.0, 0.484, 38.0, 0.316, 32.0, 0.844, 12.0, 37.0, 35.0, 9.0, 4.0, 15.0, 24.0, 131.0, 0.0, 1610612737.0, 92.0, 0.446, 38.0, 0.316, 31.0, 0.742, 8.0, 35.0, 28.0, 13.0, 4.0, 17.0, 27.0, 117.0, 1.0, 1
1610612744.0, 82.0, 0.585, 24.0, 0.542, 22.0, 0.864, 6.0, 33.0, 33.0, 10.0, 8.0, 20.0, 24.0, 128.0, 0.0, 1610612737.0, 90.0, 0.489, 26.0, 0.192, 24.0, 0.75, 9.0, 26.0, 23.0, 10.0, 4.0, 18.0, 21.0, 111.0, 1.0, 1
1610612760.0, 88.0, 0.523, 41.0, 0.439, 15.0, 0.933, 7.0, 39.0, 30.0, 12.0, 7.0, 20.0, 24.0, 124.0, 0.0, 1610612737.0, 96.0, 0.448, 36.0, 0.306, 20.0, 0.6, 14.0, 28.0, 26.0, 15.0, 3.0, 21.0, 12.0, 109.0, 1.0, 1
1610612766.0, 83.0, 0.458, 20.0, 0.2, 37.0, 0.757, 5.0, 39.0, 20.0, 15.0, 5.0, 14.0, 21.0, 108.0, 0.0, 1610612737.0, 93.0, 0.344, 44.0, 0.25, 22.0, 0.864, 16.0, 38.0, 20.0, 11.0, 8.0, 19.0, 25.0, 94.0, 1.0, 1
1610612748.0, 87.0, 0.46, 38.0, 0.342, 30.0, 0.667, 11.0, 32.0, 22.0, 20.0, 3.0, 20.0, 25.0, 113.0, 0.0, 1610612737.0, 80.0, 0.475, 31.0, 0.387, 32.0, 0.844, 10.0, 36.0, 22.0, 13.0, 7.0, 24.0, 24.0, 115.0, 1.0, 2
1610612766.0, 92.0, 0.446, 45.0, 0.4, 28.0, 0.821, 10.0, 32.0, 30.0, 8.0, 4.0, 10.0, 15.0, 123.0, 0.0, 1610612737.0, 94.0, 0.532, 39.0, 0.41, 11.0, 0.727, 9.0, 32.0, 34.0, 5.0, 9.0, 15.0, 23.0, 124.0, 1.0, 2
1610612738.0, 91.0, 0.462, 40.0, 0.325, 21.0, 0.81, 7.0, 36.0, 31.0, 11.0, 7.0, 16.0, 29.0, 114.0, 0.0, 1610612737.0, 81.0, 0.432, 35.0, 0.171, 29.0, 0.69, 5.0, 35.0, 22.0, 9.0, 7.0, 20.0, 26.0, 96.0, 1.0, 1
1610612761.0, 90.0, 0.533, 29.0, 0.379, 23.0, 0.739, 14.0, 41.0, 33.0, 6.0, 1.0, 17.0, 21.0, 124.0, 0.0, 1610612737.0, 93.0, 0.452, 36.0, 0.278, 18.0, 0.778, 9.0, 25.0, 24.0, 10.0, 7.0, 9.0, 21.0, 108.0, 1.0, 1
1610612746.0, 93.0, 0.43, 33.0, 0.303, 47.0, 0.787, 15.0, 37.0, 24.0, 9.0, 8.0, 15.0, 22.0, 127.0, 0.0, 1610612737.0, 101.0, 0.446, 38.0, 0.316, 19.0, 0.895, 16.0, 35.0, 29.0, 6.0, 6.0, 14.0, 38.0, 119.0, 1.0, 1
1610612754.0, 87.0, 0.402, 30.0, 0.4, 21.0, 0.714, 10.0, 43.0, 25.0, 11.0, 6.0, 22.0, 26.0, 97.0, 0.0, 1610612737.0, 87.0, 0.356, 29.0, 0.276, 27.0, 0.704, 5.0, 36.0, 20.0, 15.0, 6.0, 18.0, 24.0, 89.0, 1.0, 1
1610612743.0, 94.0, 0.564, 31.0, 0.419, 25.0, 0.76, 11.0, 45.0, 34.0, 12.0, 6.0, 15.0, 24.0, 138.0, 0.0, 1610612737.0, 92.0, 0.348, 42.0, 0.214, 27.0, 0.741, 15.0, 28.0, 20.0, 7.0, 5.0, 19.0, 22.0, 93.0, 1.0, 1
1610612744.0, 91.0, 0.429, 27.0, 0.444, 21.0, 0.952, 13.0, 35.0, 28.0, 8.0, 6.0, 13.0, 20.0, 110.0, 0.0, 1610612737.0, 89.0, 0.449, 32.0, 0.375, 15.0, 0.733, 10.0, 32.0, 25.0, 9.0, 2.0, 14.0, 18.0, 103.0, 1.0, 1
1610612747.0, 92.0, 0.424, 38.0, 0.368, 24.0, 0.625, 17.0, 31.0, 28.0, 12.0, 9.0, 22.0, 23.0, 107.0, 0.0, 1610612737.0, 95.0, 0.432, 37.0, 0.351, 13.0, 0.846, 10.0, 34.0, 25.0, 11.0, 4.0, 17.0, 23.0, 106.0, 1.0, 1
1610612765.0, 97.0, 0.474, 47.0, 0.426, 19.0, 0.632, 10.0, 34.0, 30.0, 10.0, 6.0, 10.0, 31.0, 124.0, 0.0, 1610612737.0, 79.0, 0.456, 28.0, 0.25, 40.0, 0.75, 9.0, 44.0, 17.0, 6.0, 2.0, 16.0, 21.0, 109.0, 1.0, 1
1610612752.0, 77.0, 0.442, 30.0, 0.367, 47.0, 0.702, 11.0, 37.0, 15.0, 8.0, 7.0, 16.0, 30.0, 112.0, 0.0, 1610612737.0, 92.0, 0.402, 38.0, 0.289, 29.0, 0.759, 15.0, 30.0, 26.0, 5.0, 9.0, 17.0, 30.0, 107.0, 1.0, 1
1610612766.0, 92.0, 0.489, 31.0, 0.419, 18.0, 0.556, 8.0, 35.0, 27.0, 9.0, 4.0, 21.0, 16.0, 113.0, 0.0, 1610612737.0, 85.0, 0.482, 30.0, 0.2, 18.0, 0.778, 7.0, 30.0, 22.0, 13.0, 9.0, 22.0, 18.0, 102.0, 1.0, 1
1610612748.0, 85.0, 0.482, 40.0, 0.4, 26.0, 0.769, 13.0, 28.0, 27.0, 6.0, 6.0, 17.0, 20.0, 118.0, 0.0, 1610612737.0, 88.0, 0.523, 32.0, 0.406, 23.0, 0.783, 8.0, 29.0, 33.0, 11.0, 7.0, 16.0, 21.0, 123.0, 1.0, 2
1610612758.0, 98.0, 0.541, 35.0, 0.4, 32.0, 0.813, 10.0, 36.0, 38.0, 14.0, 3.0, 14.0, 29.0, 146.0, 0.0, 1610612737.0, 87.0, 0.483, 31.0, 0.258, 34.0, 0.676, 10.0, 33.0, 26.0, 6.0, 6.0, 22.0, 28.0, 115.0, 1.0, 1
1610612739.0, 90.0, 0.5, 25.0, 0.52, 43.0, 0.767, 13.0, 35.0, 23.0, 13.0, 1.0, 13.0, 20.0, 136.0, 0.0, 1610612737.0, 82.0, 0.537, 35.0, 0.429, 17.0, 0.647, 6.0, 33.0, 25.0, 6.0, 8.0, 22.0, 29.0, 114.0, 1.0, 1
1610612755.0, 99.0, 0.414, 47.0, 0.298, 18.0, 0.944, 16.0, 48.0, 33.0, 7.0, 9.0, 19.0, 22.0, 113.0, 0.0, 1610612737.0, 94.0, 0.372, 37.0, 0.216, 21.0, 0.667, 10.0, 37.0, 20.0, 10.0, 3.0, 13.0, 18.0, 92.0, 1.0, 1
1610612741.0, 83.0, 0.434, 33.0, 0.364, 16.0, 0.813, 8.0, 44.0, 25.0, 14.0, 6.0, 20.0, 21.0, 97.0, 0.0, 1610612737.0, 84.0, 0.321, 40.0, 0.3, 23.0, 0.826, 11.0, 37.0, 20.0, 9.0, 8.0, 22.0, 13.0, 85.0, 1.0, 1
1610612742.0, 91.0, 0.418, 40.0, 0.3, 26.0, 0.615, 9.0, 43.0, 25.0, 7.0, 9.0, 17.0, 27.0, 104.0, 0.0, 1610612737.0, 91.0, 0.407, 38.0, 0.395, 31.0, 0.71, 10.0, 44.0, 28.0, 6.0, 6.0, 15.0, 26.0, 111.0, 1.0, 2
1610612739.0, 99.0, 0.465, 27.0, 0.37, 14.0, 0.643, 15.0, 34.0, 23.0, 5.0, 2.0, 18.0, 25.0, 111.0, 0.0, 1610612737.0, 98.0, 0.49, 47.0, 0.468, 19.0, 0.789, 9.0, 35.0, 32.0, 9.0, 7.0, 12.0, 21.0, 133.0, 1.0, 2
1610612763.0, 81.0, 0.543, 26.0, 0.5, 43.0, 0.698, 7.0, 34.0, 32.0, 9.0, 4.0, 16.0, 29.0, 131.0, 0.0, 1610612737.0, 83.0, 0.494, 30.0, 0.467, 36.0, 0.583, 11.0, 29.0, 27.0, 9.0, 5.0, 19.0, 31.0, 117.0, 1.0, 1
1610612752.0, 99.0, 0.455, 33.0, 0.364, 31.0, 0.774, 10.0, 36.0, 21.0, 12.0, 6.0, 15.0, 23.0, 126.0, 0.0, 1610612737.0, 90.0, 0.456, 36.0, 0.278, 18.0, 0.833, 7.0, 38.0, 19.0, 7.0, 3.0, 24.0, 30.0, 107.0, 1.0, 1
1610612738.0, 91.0, 0.407, 36.0, 0.306, 23.0, 0.739, 10.0, 31.0, 21.0, 10.0, 8.0, 10.0, 21.0, 102.0, 0.0, 1610612751.0, 86.0, 0.43, 38.0, 0.342, 25.0, 0.88, 13.0, 42.0, 18.0, 5.0, 7.0, 17.0, 20.0, 109.0, 1.0, 2
1610612753.0, 84.0, 0.429, 38.0, 0.289, 24.0, 0.917, 9.0, 41.0, 21.0, 2.0, 5.0, 15.0, 20.0, 105.0, 0.0, 1610612738.0, 90.0, 0.422, 32.0, 0.25, 28.0, 0.679, 10.0, 36.0, 19.0, 7.0, 3.0, 8.0, 18.0, 103.0, 1.0, 1
1610612748.0, 96.0, 0.479, 39.0, 0.462, 8.0, 0.625, 10.0, 41.0, 33.0, 7.0, 4.0, 8.0, 18.0, 115.0, 0.0, 1610612738.0, 89.0, 0.404, 34.0, 0.353, 17.0, 0.882, 9.0, 28.0, 20.0, 5.0, 8.0, 10.0, 10.0, 99.0, 1.0, 1
1610612754.0, 91.0, 0.429, 28.0, 0.321, 33.0, 0.636, 12.0, 27.0, 26.0, 6.0, 0.0, 11.0, 18.0, 108.0, 0.0, 1610612738.0, 88.0, 0.568, 32.0, 0.438, 24.0, 0.875, 9.0, 39.0, 32.0, 7.0, 7.0, 13.0, 25.0, 135.0, 1.0, 2
1610612738.0, 93.0, 0.505, 32.0, 0.375, 12.0, 0.833, 6.0, 37.0, 37.0, 13.0, 2.0, 13.0, 21.0, 116.0, 0.0, 1610612751.0, 79.0, 0.405, 42.0, 0.262, 22.0, 0.909, 9.0, 38.0, 19.0, 5.0, 4.0, 23.0, 16.0, 95.0, 1.0, 1
1610612742.0, 88.0, 0.386, 44.0, 0.25, 19.0, 0.737, 11.0, 38.0, 16.0, 9.0, 2.0, 14.0, 13.0, 93.0, 0.0, 1610612738.0, 96.0, 0.438, 45.0, 0.467, 11.0, 0.818, 14.0, 39.0, 35.0, 12.0, 4.0, 12.0, 16.0, 114.0, 1.0, 2
1610612750.0, 84.0, 0.476, 23.0, 0.304, 21.0, 0.714, 8.0, 26.0, 24.0, 7.0, 2.0, 14.0, 16.0, 102.0, 0.0, 1610612738.0, 76.0, 0.592, 30.0, 0.4, 15.0, 0.867, 3.0, 30.0, 34.0, 10.0, 9.0, 16.0, 21.0, 115.0, 1.0, 2
1610612759.0, 91.0, 0.495, 26.0, 0.538, 18.0, 0.889, 8.0, 35.0, 27.0, 6.0, 4.0, 11.0, 17.0, 120.0, 0.0, 1610612738.0, 88.0, 0.489, 34.0, 0.324, 20.0, 0.7, 9.0, 31.0, 30.0, 5.0, 8.0, 12.0, 17.0, 111.0, 1.0, 1
1610612763.0, 76.0, 0.474, 26.0, 0.269, 29.0, 0.828, 8.0, 28.0, 24.0, 11.0, 2.0, 16.0, 22.0, 103.0, 0.0, 1610612738.0, 80.0, 0.5, 36.0, 0.444, 18.0, 0.889, 7.0, 29.0, 29.0, 10.0, 4.0, 17.0, 24.0, 112.0, 1.0, 2
1610612745.0, 86.0, 0.477, 45.0, 0.4, 35.0, 0.771, 16.0, 39.0, 17.0, 4.0, 4.0, 13.0, 22.0, 127.0, 0.0, 1610612738.0, 81.0, 0.469, 31.0, 0.387, 31.0, 0.806, 6.0, 31.0, 28.0, 9.0, 3.0, 11.0, 22.0, 113.0, 1.0, 1
1610612755.0, 92.0, 0.413, 40.0, 0.375, 29.0, 0.793, 9.0, 47.0, 25.0, 6.0, 4.0, 19.0, 21.0, 114.0, 0.0, 1610612738.0, 108.0, 0.417, 41.0, 0.341, 20.0, 0.85, 13.0, 42.0, 21.0, 8.0, 4.0, 9.0, 21.0, 121.0, 1.0, 2
1610612766.0, 88.0, 0.432, 32.0, 0.25, 26.0, 0.731, 9.0, 28.0, 24.0, 9.0, 5.0, 9.0, 17.0, 103.0, 0.0, 1610612738.0, 86.0, 0.5, 39.0, 0.333, 25.0, 0.8, 11.0, 36.0, 30.0, 8.0, 4.0, 14.0, 22.0, 119.0, 1.0, 2
1610612749.0, 80.0, 0.512, 40.0, 0.4, 28.0, 0.786, 11.0, 44.0, 26.0, 3.0, 6.0, 20.0, 30.0, 120.0, 0.0, 1610612738.0, 91.0, 0.385, 34.0, 0.294, 36.0, 0.75, 9.0, 27.0, 22.0, 13.0, 3.0, 5.0, 16.0, 107.0, 1.0, 1
1610612756.0, 96.0, 0.427, 27.0, 0.407, 22.0, 0.818, 21.0, 35.0, 23.0, 8.0, 6.0, 17.0, 19.0, 111.0, 0.0, 1610612738.0, 85.0, 0.447, 39.0, 0.385, 14.0, 0.857, 9.0, 28.0, 26.0, 13.0, 15.0, 16.0, 17.0, 103.0, 1.0, 1
1610612765.0, 80.0, 0.487, 30.0, 0.333, 35.0, 0.714, 10.0, 38.0, 25.0, 10.0, 7.0, 18.0, 21.0, 113.0, 0.0, 1610612738.0, 94.0, 0.415, 33.0, 0.273, 23.0, 0.739, 12.0, 32.0, 19.0, 11.0, 4.0, 14.0, 25.0, 104.0, 1.0, 1
1610612764.0, 91.0, 0.505, 33.0, 0.364, 29.0, 0.724, 8.0, 33.0, 25.0, 7.0, 4.0, 15.0, 27.0, 125.0, 0.0, 1610612738.0, 104.0, 0.452, 38.0, 0.289, 25.0, 1.0, 14.0, 36.0, 20.0, 6.0, 2.0, 13.0, 19.0, 130.0, 1.0, 2
1610612740.0, 87.0, 0.448, 26.0, 0.308, 19.0, 0.737, 6.0, 33.0, 28.0, 11.0, 1.0, 13.0, 19.0, 100.0, 0.0, 1610612738.0, 90.0, 0.489, 39.0, 0.308, 19.0, 0.684, 14.0, 37.0, 23.0, 8.0, 5.0, 13.0, 21.0, 113.0, 1.0, 2
1610612741.0, 81.0, 0.383, 24.0, 0.25, 14.0, 0.643, 8.0, 29.0, 16.0, 3.0, 2.0, 15.0, 17.0, 77.0, 0.0, 1610612738.0, 93.0, 0.538, 43.0, 0.512, 15.0, 0.733, 13.0, 41.0, 34.0, 10.0, 4.0, 7.0, 14.0, 133.0, 1.0, 2
1610612752.0, 91.0, 0.396, 35.0, 0.343, 20.0, 0.8, 14.0, 33.0, 21.0, 4.0, 5.0, 16.0, 23.0, 100.0, 0.0, 1610612738.0, 92.0, 0.533, 38.0, 0.342, 20.0, 0.85, 7.0, 39.0, 32.0, 8.0, 6.0, 9.0, 24.0, 128.0, 1.0, 2
1610612750.0, 82.0, 0.451, 28.0, 0.321, 32.0, 0.813, 9.0, 30.0, 19.0, 6.0, 2.0, 16.0, 18.0, 109.0, 0.0, 1610612738.0, 85.0, 0.471, 44.0, 0.386, 21.0, 1.0, 7.0, 33.0, 30.0, 9.0, 3.0, 14.0, 25.0, 118.0, 1.0, 2
1610612739.0, 77.0, 0.39, 22.0, 0.318, 35.0, 0.8, 9.0, 27.0, 18.0, 5.0, 1.0, 13.0, 21.0, 95.0, 0.0, 1610612738.0, 92.0, 0.533, 31.0, 0.548, 16.0, 0.813, 12.0, 35.0, 30.0, 4.0, 4.0, 10.0, 27.0, 128.0, 1.0, 2
1610612740.0, 77.0, 0.442, 32.0, 0.375, 29.0, 0.931, 9.0, 31.0, 21.0, 8.0, 5.0, 22.0, 20.0, 107.0, 0.0, 1610612738.0, 97.0, 0.495, 39.0, 0.487, 10.0, 0.9, 14.0, 28.0, 27.0, 14.0, 4.0, 13.0, 25.0, 124.0, 1.0, 2
1610612742.0, 87.0, 0.483, 41.0, 0.39, 21.0, 0.619, 13.0, 30.0, 27.0, 12.0, 3.0, 16.0, 16.0, 113.0, 0.0, 1610612738.0, 86.0, 0.477, 28.0, 0.357, 13.0, 0.923, 9.0, 33.0, 19.0, 8.0, 3.0, 17.0, 21.0, 104.0, 1.0, 1
1610612752.0, 89.0, 0.494, 30.0, 0.5, 17.0, 0.824, 9.0, 40.0, 25.0, 3.0, 11.0, 17.0, 24.0, 117.0, 0.0, 1610612738.0, 97.0, 0.392, 33.0, 0.303, 32.0, 0.719, 15.0, 35.0, 30.0, 10.0, 9.0, 8.0, 16.0, 109.0, 1.0, 1
1610612766.0, 89.0, 0.483, 41.0, 0.366, 22.0, 0.727, 8.0, 36.0, 18.0, 5.0, 3.0, 13.0, 16.0, 117.0, 0.0, 1610612738.0, 89.0, 0.506, 32.0, 0.281, 18.0, 0.722, 8.0, 33.0, 31.0, 9.0, 6.0, 12.0, 22.0, 112.0, 1.0, 1
1610612762.0, 78.0, 0.449, 38.0, 0.289, 27.0, 0.63, 7.0, 39.0, 23.0, 11.0, 4.0, 14.0, 23.0, 98.0, 0.0, 1610612738.0, 91.0, 0.385, 33.0, 0.152, 20.0, 0.55, 17.0, 34.0, 16.0, 11.0, 4.0, 14.0, 22.0, 86.0, 1.0, 1
1610612761.0, 97.0, 0.433, 29.0, 0.276, 29.0, 0.828, 11.0, 32.0, 20.0, 12.0, 4.0, 13.0, 23.0, 116.0, 0.0, 1610612738.0, 89.0, 0.528, 26.0, 0.346, 24.0, 0.833, 9.0, 37.0, 25.0, 9.0, 6.0, 18.0, 23.0, 123.0, 1.0, 2
1610612741.0, 84.0, 0.393, 23.0, 0.304, 9.0, 1.0, 7.0, 40.0, 16.0, 8.0, 3.0, 22.0, 16.0, 82.0, 0.0, 1610612738.0, 90.0, 0.467, 34.0, 0.441, 14.0, 0.857, 8.0, 43.0, 27.0, 12.0, 5.0, 13.0, 12.0, 111.0, 1.0, 2
1610612757.0, 86.0, 0.453, 36.0, 0.389, 10.0, 0.8, 15.0, 40.0, 22.0, 4.0, 2.0, 21.0, 14.0, 100.0, 0.0, 1610612738.0, 93.0, 0.387, 42.0, 0.333, 10.0, 0.8, 11.0, 31.0, 19.0, 11.0, 5.0, 12.0, 16.0, 94.0, 1.0, 1
1610612762.0, 77.0, 0.558, 34.0, 0.382, 30.0, 0.8, 8.0, 37.0, 29.0, 4.0, 4.0, 16.0, 21.0, 123.0, 0.0, 1610612738.0, 88.0, 0.443, 43.0, 0.395, 22.0, 0.909, 5.0, 23.0, 31.0, 11.0, 3.0, 8.0, 20.0, 115.0, 1.0, 1
1610612756.0, 93.0, 0.441, 35.0, 0.314, 19.0, 0.842, 4.0, 38.0, 25.0, 10.0, 6.0, 15.0, 23.0, 109.0, 0.0, 1610612738.0, 97.0, 0.402, 37.0, 0.378, 31.0, 0.774, 17.0, 39.0, 21.0, 6.0, 6.0, 16.0, 18.0, 116.0, 1.0, 2
1610612743.0, 90.0, 0.456, 34.0, 0.382, 28.0, 0.714, 15.0, 32.0, 25.0, 5.0, 4.0, 13.0, 14.0, 115.0, 0.0, 1610612738.0, 87.0, 0.506, 31.0, 0.29, 12.0, 0.833, 7.0, 33.0, 22.0, 9.0, 9.0, 12.0, 21.0, 107.0, 1.0, 1
1610612754.0, 86.0, 0.419, 32.0, 0.344, 25.0, 0.76, 8.0, 37.0, 23.0, 10.0, 2.0, 13.0, 16.0, 102.0, 0.0, 1610612738.0, 88.0, 0.432, 46.0, 0.413, 9.0, 0.667, 10.0, 35.0, 23.0, 6.0, 8.0, 14.0, 20.0, 101.0, 1.0, 1
1610612749.0, 85.0, 0.482, 29.0, 0.31, 30.0, 0.733, 8.0, 37.0, 20.0, 8.0, 3.0, 14.0, 20.0, 113.0, 0.0, 1610612738.0, 92.0, 0.446, 55.0, 0.436, 13.0, 0.846, 8.0, 34.0, 30.0, 5.0, 8.0, 12.0, 23.0, 117.0, 1.0, 2
1610612765.0, 88.0, 0.42, 30.0, 0.267, 27.0, 0.852, 11.0, 39.0, 17.0, 6.0, 3.0, 17.0, 28.0, 105.0, 0.0, 1610612738.0, 84.0, 0.44, 31.0, 0.29, 32.0, 0.781, 8.0, 38.0, 25.0, 8.0, 4.0, 14.0, 20.0, 108.0, 1.0, 2
1610612765.0, 89.0, 0.371, 37.0, 0.189, 20.0, 0.8, 6.0, 41.0, 16.0, 4.0, 3.0, 11.0, 24.0, 89.0, 0.0, 1610612738.0, 86.0, 0.453, 34.0, 0.412, 25.0, 0.68, 8.0, 46.0, 25.0, 4.0, 8.0, 13.0, 26.0, 109.0, 1.0, 2
1610612760.0, 94.0, 0.394, 28.0, 0.25, 25.0, 0.56, 16.0, 41.0, 19.0, 5.0, 6.0, 16.0, 27.0, 95.0, 0.0, 1610612738.0, 86.0, 0.384, 32.0, 0.344, 33.0, 0.727, 10.0, 35.0, 19.0, 7.0, 1.0, 11.0, 27.0, 101.0, 1.0, 2
1610612753.0, 93.0, 0.409, 35.0, 0.286, 10.0, 0.7, 8.0, 41.0, 28.0, 6.0, 2.0, 9.0, 15.0, 93.0, 0.0, 1610612738.0, 91.0, 0.407, 40.0, 0.225, 9.0, 0.778, 9.0, 42.0, 21.0, 6.0, 3.0, 12.0, 15.0, 90.0, 1.0, 1
